Material,Month,Total stck,Total stck_2_,Tot. usage,Tot. usage_2_
35797,10.2023,0,PC,0,PC
35804,1.2021,0,PC,0,PC
35804,2.2021,0,PC,0,PC
35804,3.2021,0,PC,0,PC
35804,4.2021,0,PC,0,PC
35804,5.2021,0,PC,0,PC
35804,6.2021,0,PC,0,PC
35804,7.2021,0,PC,0,PC
35804,8.2021,0,PC,0,PC
35804,9.2021,0,PC,0,PC
35804,10.2021,0,PC,0,PC
35804,11.2021,0,PC,0,PC
35804,12.2021,0,PC,0,PC
35804,1.2022,0,PC,0,PC
35804,2.2022,0,PC,0,PC
35804,3.2022,0,PC,0,PC
35804,4.2022,0,PC,0,PC
35804,5.2022,0,PC,0,PC
35804,6.2022,0,PC,0,PC
35804,7.2022,0,PC,0,PC
35804,8.2022,0,PC,0,PC
35804,9.2022,0,PC,0,PC
35804,10.2022,0,PC,0,PC
35804,11.2022,0,PC,0,PC
35804,12.2022,0,PC,0,PC
35804,1.2023,0,PC,0,PC
35804,2.2023,0,PC,0,PC
35804,3.2023,0,PC,0,PC
35804,4.2023,0,PC,0,PC
35804,5.2023,0,PC,0,PC
35804,6.2023,0,PC,0,PC
35804,7.2023,0,PC,0,PC
35804,8.2023,0,PC,0,PC
35804,9.2023,0,PC,0,PC
35804,10.2023,0,PC,0,PC
35829,1.2021,1,PC,0,PC
35829,2.2021,1,PC,0,PC
35829,3.2021,1,PC,0,PC
35829,4.2021,1,PC,0,PC
35829,5.2021,1,PC,0,PC
35829,6.2021,1,PC,0,PC
35829,7.2021,1,PC,0,PC
35829,8.2021,1,PC,0,PC
35829,9.2021,1,PC,0,PC
35829,10.2021,1,PC,0,PC
35829,11.2021,1,PC,0,PC
35829,12.2021,1,PC,0,PC
35829,1.2022,1,PC,0,PC
35829,2.2022,1,PC,0,PC
35829,3.2022,1,PC,0,PC
35829,4.2022,1,PC,0,PC
35829,5.2022,1,PC,0,PC
35829,6.2022,1,PC,0,PC
35829,7.2022,1,PC,0,PC
35829,8.2022,1,PC,0,PC
35829,9.2022,0,PC,1,PC
35829,10.2022,0,PC,0,PC
35829,11.2022,0,PC,0,PC
35829,12.2022,0,PC,0,PC
35829,1.2023,0,PC,0,PC
35829,2.2023,0,PC,0,PC
35829,3.2023,0,PC,0,PC
35829,4.2023,0,PC,0,PC
35829,5.2023,0,PC,0,PC
35829,6.2023,0,PC,0,PC
35829,7.2023,0,PC,0,PC
35829,8.2023,0,PC,0,PC
35829,9.2023,0,PC,0,PC
35829,10.2023,0,PC,0,PC
35837,1.2021,0,PC,0,PC
35837,2.2021,0,PC,0,PC
35837,3.2021,0,PC,0,PC
35837,4.2021,0,PC,0,PC
35837,5.2021,0,PC,0,PC
35837,6.2021,0,PC,0,PC
35837,7.2021,0,PC,0,PC
35837,8.2021,0,PC,0,PC
35837,9.2021,0,PC,0,PC
35837,10.2021,0,PC,0,PC
35837,11.2021,0,PC,0,PC
35837,12.2021,0,PC,0,PC
35837,1.2022,0,PC,0,PC
35837,2.2022,0,PC,0,PC
35837,3.2022,0,PC,0,PC
35837,4.2022,0,PC,0,PC
35837,5.2022,0,PC,0,PC
35837,6.2022,0,PC,0,PC
35837,7.2022,0,PC,0,PC
35837,8.2022,0,PC,0,PC
35837,9.2022,0,PC,0,PC
35837,10.2022,0,PC,0,PC
35837,11.2022,0,PC,0,PC
35837,12.2022,0,PC,0,PC
35837,1.2023,0,PC,0,PC
35837,2.2023,0,PC,0,PC
35837,3.2023,0,PC,0,PC
35837,4.2023,0,PC,0,PC
35837,5.2023,0,PC,0,PC
35837,6.2023,0,PC,0,PC
35837,7.2023,0,PC,0,PC
35837,8.2023,0,PC,0,PC
35837,9.2023,0,PC,0,PC
35837,10.2023,0,PC,0,PC
35853,1.2021,2,PC,1,PC
35853,2.2021,2,PC,0,PC
35853,3.2021,2,PC,0,PC
35853,4.2021,2,PC,0,PC
35853,5.2021,2,PC,0,PC
35853,6.2021,2,PC,0,PC
35853,7.2021,2,PC,0,PC
35853,8.2021,2,PC,0,PC
35853,9.2021,2,PC,0,PC
35853,10.2021,2,PC,0,PC
35853,11.2021,2,PC,0,PC
35853,12.2021,2,PC,0,PC
35853,1.2022,2,PC,0,PC
35853,2.2022,2,PC,0,PC
35853,3.2022,2,PC,0,PC
35853,4.2022,2,PC,0,PC
35853,5.2022,2,PC,0,PC
35853,6.2022,2,PC,0,PC
35853,7.2022,2,PC,0,PC
35853,8.2022,2,PC,0,PC
35853,9.2022,0,PC,2,PC
35853,10.2022,0,PC,0,PC
35853,11.2022,0,PC,0,PC
35853,12.2022,0,PC,0,PC
35853,1.2023,0,PC,0,PC
35853,2.2023,0,PC,0,PC
35853,3.2023,0,PC,0,PC
35853,4.2023,0,PC,0,PC
35853,5.2023,0,PC,0,PC
35853,6.2023,0,PC,0,PC
35853,7.2023,0,PC,0,PC
35853,8.2023,0,PC,0,PC
35853,9.2023,0,PC,0,PC
35853,10.2023,0,PC,0,PC
35918,1.2021,273,PC,129,PC
35918,2.2021,283,PC,60,PC
35918,3.2021,278,PC,50,PC
35918,4.2021,285,PC,48,PC
35918,5.2021,270,PC,85,PC
35918,6.2021,246,PC,69,PC
35918,7.2021,231,PC,65,PC
35918,8.2021,195,PC,81,PC
35918,9.2021,223,PC,57,PC
35918,10.2021,191,PC,97,PC
35918,11.2021,131,PC,100,PC
35918,12.2021,105,PC,103,PC
35918,1.2022,98,PC,101,PC
35918,2.2022,86,PC,75,PC
35918,3.2022,110,PC,51,PC
35918,4.2022,167,PC,76,PC
35918,5.2022,170,PC,92,PC
35918,6.2022,104,PC,91,PC
35918,7.2022,126,PC,72,PC
35918,8.2022,179,PC,102,PC
35918,9.2022,168,PC,76,PC
35918,10.2022,160,PC,82,PC
35918,11.2022,115,PC,75,PC
35918,12.2022,121,PC,129,PC
35918,1.2023,100,PC,112,PC
35918,2.2023,141,PC,76,PC
35918,3.2023,183,PC,68,PC
35918,4.2023,188,PC,65,PC
35918,5.2023,149,PC,59,PC
35918,6.2023,152,PC,42,PC
35918,7.2023,132,PC,55,PC
35918,8.2023,167,PC,45,PC
35918,9.2023,171,PC,46,PC
35918,10.2023,119,PC,52,PC
35926,1.2021,152,PC,99,PC
35926,2.2021,198,PC,39,PC
35926,3.2021,215,PC,27,PC
35926,4.2021,232,PC,38,PC
35926,5.2021,209,PC,43,PC
35926,6.2021,205,PC,38,PC
35926,7.2021,205,PC,35,PC
35926,8.2021,197,PC,38,PC
35926,9.2021,193,PC,44,PC
35926,10.2021,139,PC,74,PC
35926,11.2021,86,PC,83,PC
35926,12.2021,86,PC,50,PC
35926,1.2022,93,PC,63,PC
35926,2.2022,95,PC,52,PC
35926,3.2022,115,PC,39,PC
35926,4.2022,127,PC,42,PC
35926,5.2022,120,PC,50,PC
35926,6.2022,58,PC,77,PC
35926,7.2022,88,PC,45,PC
35926,8.2022,125,PC,58,PC
35926,9.2022,142,PC,45,PC
35926,10.2022,145,PC,52,PC
35926,11.2022,92,PC,73,PC
35926,12.2022,78,PC,94,PC
35926,1.2023,57,PC,93,PC
35926,2.2023,90,PC,45,PC
35926,3.2023,104,PC,46,PC
35926,4.2023,86,PC,48,PC
35926,5.2023,73,PC,33,PC
35926,6.2023,90,PC,38,PC
35926,7.2023,79,PC,26,PC
35926,8.2023,95,PC,34,PC
35926,9.2023,100,PC,30,PC
35926,10.2023,69,PC,41,PC
35934,1.2021,91,PC,16,PC
35934,2.2021,118,PC,13,PC
35934,3.2021,135,PC,8,PC
35934,4.2021,127,PC,18,PC
35934,5.2021,124,PC,13,PC
35934,6.2021,151,PC,8,PC
35934,7.2021,139,PC,12,PC
35934,8.2021,132,PC,12,PC
35934,9.2021,114,PC,18,PC
35934,10.2021,94,PC,19,PC
35934,11.2021,98,PC,14,PC
35934,12.2021,94,PC,18,PC
35934,1.2022,95,PC,23,PC
35934,2.2022,90,PC,11,PC
35934,3.2022,99,PC,11,PC
35934,4.2022,100,PC,17,PC
35934,5.2022,108,PC,10,PC
35934,6.2022,101,PC,15,PC
35934,7.2022,83,PC,18,PC
35934,8.2022,55,PC,34,PC
35934,9.2022,35,PC,20,PC
35934,10.2022,9,PC,48,PC
35934,11.2022,6,PC,11,PC
35934,12.2022,8,PC,4,PC
35934,1.2023,62,PC,12,PC
35934,2.2023,68,PC,10,PC
35934,3.2023,68,PC,9,PC
35934,4.2023,65,PC,9,PC
35934,5.2023,57,PC,11,PC
35934,6.2023,53,PC,10,PC
35934,7.2023,47,PC,9,PC
35934,8.2023,41,PC,15,PC
35934,9.2023,33,PC,11,PC
35934,10.2023,25,PC,8,PC
35942,1.2021,46,PC,11,PC
35942,2.2021,48,PC,8,PC
35942,3.2021,60,PC,3,PC
35942,4.2021,64,PC,6,PC
35942,5.2021,74,PC,5,PC
35942,6.2021,84,PC,9,PC
35942,7.2021,75,PC,10,PC
35942,8.2021,78,PC,7,PC
35942,9.2021,89,PC,9,PC
35942,10.2021,89,PC,10,PC
35942,11.2021,99,PC,8,PC
35942,12.2021,100,PC,13,PC
35942,1.2022,91,PC,19,PC
35942,2.2022,86,PC,5,PC
35942,3.2022,77,PC,9,PC
35942,4.2022,102,PC,0,PC
35942,5.2022,110,PC,6,PC
35942,6.2022,111,PC,5,PC
35942,7.2022,107,PC,3,PC
35942,8.2022,100,PC,7,PC
35942,9.2022,96,PC,4,PC
35942,10.2022,57,PC,39,PC
35942,11.2022,44,PC,13,PC
35942,12.2022,44,PC,12,PC
35942,1.2023,35,PC,15,PC
35942,2.2023,32,PC,9,PC
35942,3.2023,36,PC,8,PC
35942,4.2023,44,PC,4,PC
35942,5.2023,35,PC,9,PC
35942,6.2023,30,PC,8,PC
35942,7.2023,32,PC,1,PC
35942,8.2023,26,PC,9,PC
35942,9.2023,26,PC,9,PC
35942,10.2023,22,PC,4,PC
36022,1.2021,0,PC,0,PC
36022,2.2021,0,PC,0,PC
36022,3.2021,0,PC,0,PC
36022,4.2021,0,PC,0,PC
36022,5.2021,0,PC,0,PC
36022,6.2021,0,PC,0,PC
36022,7.2021,0,PC,0,PC
36022,8.2021,0,PC,0,PC
36022,9.2021,0,PC,0,PC
36022,10.2021,0,PC,0,PC
36022,11.2021,0,PC,0,PC
36022,12.2021,0,PC,0,PC
36022,1.2022,0,PC,0,PC
36022,2.2022,0,PC,0,PC
36022,3.2022,0,PC,0,PC
36022,4.2022,0,PC,0,PC
36022,5.2022,0,PC,0,PC
36022,6.2022,0,PC,0,PC
36022,7.2022,0,PC,0,PC
36022,8.2022,0,PC,0,PC
36022,9.2022,0,PC,0,PC
36022,10.2022,0,PC,0,PC
36022,11.2022,0,PC,0,PC
36022,12.2022,0,PC,0,PC
36022,1.2023,0,PC,0,PC
36022,2.2023,0,PC,0,PC
36022,3.2023,0,PC,0,PC
36022,4.2023,0,PC,0,PC
36022,5.2023,0,PC,0,PC
36022,6.2023,0,PC,0,PC
36022,7.2023,0,PC,0,PC
36022,8.2023,0,PC,0,PC
36022,9.2023,0,PC,0,PC
36022,10.2023,0,PC,0,PC
36128,1.2021,4,PC,3,PC
36128,2.2021,2,PC,2,PC
36128,3.2021,6,PC,1,PC
36128,4.2021,7,PC,4,PC
36128,5.2021,5,PC,2,PC
36128,6.2021,2,PC,8,PC
36128,7.2021,2,PC,5,PC
36128,8.2021,3,PC,4,PC
36128,9.2021,10,PC,3,PC
36128,10.2021,14,PC,6,PC
36128,11.2021,19,PC,0,PC
36128,12.2021,18,PC,6,PC
36128,1.2022,20,PC,3,PC
36128,2.2022,14,PC,6,PC
36128,3.2022,15,PC,4,PC
36128,4.2022,9,PC,6,PC
36128,5.2022,4,PC,5,PC
36128,6.2022,5,PC,4,PC
36128,7.2022,2,PC,3,PC
36128,8.2022,3,PC,4,PC
36128,9.2022,4,PC,4,PC
36128,10.2022,7,PC,2,PC
36128,11.2022,14,PC,3,PC
36128,12.2022,21,PC,8,PC
36128,1.2023,21,PC,5,PC
36128,2.2023,19,PC,7,PC
36128,3.2023,16,PC,8,PC
36128,4.2023,21,PC,0,PC
36128,5.2023,29,PC,2,PC
36128,6.2023,32,PC,2,PC
36128,7.2023,46,PC,1,PC
36128,8.2023,58,PC,3,PC
36128,9.2023,62,PC,1,PC
36128,10.2023,67,PC,5,PC
36136,1.2021,4,PC,21,PC
36136,2.2021,4,PC,10,PC
36136,3.2021,31,PC,13,PC
36136,4.2021,61,PC,10,PC
36136,5.2021,62,PC,19,PC
36136,6.2021,31,PC,31,PC
36136,7.2021,12,PC,19,PC
36136,8.2021,23,PC,19,PC
36136,9.2021,68,PC,25,PC
36136,10.2021,72,PC,16,PC
36136,11.2021,66,PC,16,PC
36136,12.2021,30,PC,36,PC
36136,1.2022,31,PC,32,PC
36136,2.2022,19,PC,12,PC
36136,3.2022,4,PC,25,PC
36136,4.2022,4,PC,20,PC
36136,5.2022,0,PC,4,PC
36136,6.2022,5,PC,35,PC
36136,7.2022,47,PC,38,PC
36136,8.2022,110,PC,17,PC
36136,9.2022,117,PC,33,PC
36136,10.2022,123,PC,19,PC
36136,11.2022,113,PC,20,PC
36136,12.2022,92,PC,41,PC
36136,1.2023,74,PC,23,PC
36136,2.2023,51,PC,28,PC
36136,3.2023,35,PC,31,PC
36136,4.2023,40,PC,15,PC
36136,5.2023,56,PC,14,PC
36136,6.2023,65,PC,26,PC
36136,7.2023,79,PC,31,PC
36136,8.2023,98,PC,31,PC
36136,9.2023,93,PC,30,PC
36136,10.2023,80,PC,48,PC
36177,1.2021,0,PC,0,PC
36177,2.2021,0,PC,0,PC
36177,3.2021,0,PC,0,PC
36177,4.2021,0,PC,0,PC
36177,5.2021,0,PC,0,PC
36177,6.2021,0,PC,0,PC
36177,7.2021,0,PC,0,PC
36177,8.2021,0,PC,0,PC
36177,9.2021,0,PC,0,PC
36177,10.2021,0,PC,0,PC
36177,11.2021,0,PC,0,PC
36177,12.2021,0,PC,0,PC
36177,1.2022,0,PC,0,PC
36177,2.2022,0,PC,0,PC
36177,3.2022,0,PC,0,PC
36177,4.2022,0,PC,0,PC
36177,5.2022,0,PC,0,PC
36177,6.2022,0,PC,0,PC
36177,7.2022,0,PC,0,PC
36177,8.2022,0,PC,0,PC
36177,9.2022,0,PC,0,PC
36177,10.2022,0,PC,0,PC
36177,11.2022,0,PC,0,PC
36177,12.2022,0,PC,0,PC
36177,1.2023,0,PC,0,PC
36177,2.2023,0,PC,0,PC
36177,3.2023,0,PC,0,PC
36177,4.2023,0,PC,0,PC
36177,5.2023,0,PC,0,PC
36177,6.2023,0,PC,0,PC
36177,7.2023,0,PC,0,PC
36177,8.2023,0,PC,0,PC
36177,9.2023,0,PC,0,PC
36177,10.2023,0,PC,0,PC
36233,1.2021,0,PC,0,PC
36233,2.2021,0,PC,0,PC
36233,3.2021,0,PC,0,PC
36233,4.2021,0,PC,0,PC
36233,5.2021,0,PC,0,PC
36233,6.2021,0,PC,0,PC
36233,7.2021,0,PC,0,PC
36233,8.2021,0,PC,0,PC
36233,9.2021,0,PC,0,PC
36233,10.2021,0,PC,0,PC
36233,11.2021,0,PC,0,PC
36233,12.2021,0,PC,0,PC
36233,1.2022,0,PC,0,PC
36233,2.2022,0,PC,0,PC
36233,3.2022,0,PC,0,PC
36233,4.2022,0,PC,0,PC
36233,5.2022,0,PC,0,PC
36233,6.2022,0,PC,0,PC
36233,7.2022,0,PC,0,PC
36233,8.2022,0,PC,0,PC
36233,9.2022,0,PC,0,PC
36233,10.2022,0,PC,0,PC
36233,11.2022,0,PC,0,PC
36233,12.2022,0,PC,0,PC
36233,1.2023,0,PC,0,PC
36233,2.2023,0,PC,0,PC
36233,3.2023,0,PC,0,PC
36233,4.2023,0,PC,0,PC
36233,5.2023,0,PC,0,PC
36233,6.2023,0,PC,0,PC
36233,7.2023,0,PC,0,PC
36233,8.2023,0,PC,0,PC
36233,9.2023,0,PC,0,PC
36233,10.2023,0,PC,0,PC
36241,1.2021,0,PC,0,PC
36241,2.2021,0,PC,0,PC
36241,3.2021,0,PC,0,PC
36241,4.2021,0,PC,0,PC
36241,5.2021,0,PC,0,PC
36241,6.2021,0,PC,0,PC
36241,7.2021,0,PC,0,PC
36241,8.2021,0,PC,0,PC
36241,9.2021,0,PC,0,PC
36241,10.2021,0,PC,0,PC
36241,11.2021,0,PC,0,PC
36241,12.2021,0,PC,0,PC
36241,1.2022,0,PC,0,PC
36241,2.2022,0,PC,0,PC
36241,3.2022,0,PC,0,PC
36241,4.2022,0,PC,0,PC
36241,5.2022,0,PC,0,PC
36241,6.2022,0,PC,0,PC
36241,7.2022,0,PC,0,PC
36241,8.2022,0,PC,0,PC
36241,9.2022,0,PC,0,PC
36241,10.2022,0,PC,0,PC
36241,11.2022,0,PC,0,PC
36241,12.2022,0,PC,0,PC
36241,1.2023,0,PC,0,PC
36241,2.2023,0,PC,0,PC
36241,3.2023,0,PC,0,PC
36241,4.2023,0,PC,0,PC
36241,5.2023,0,PC,0,PC
36241,6.2023,0,PC,0,PC
36241,7.2023,0,PC,0,PC
36241,8.2023,0,PC,0,PC
36241,9.2023,0,PC,0,PC
36241,10.2023,0,PC,0,PC
36306,1.2021,0,PC,0,PC
36306,2.2021,0,PC,0,PC
36306,3.2021,0,PC,0,PC
36306,4.2021,0,PC,0,PC
36306,5.2021,0,PC,0,PC
36306,6.2021,0,PC,0,PC
36306,7.2021,0,PC,0,PC
36306,8.2021,0,PC,0,PC
36306,9.2021,0,PC,0,PC
36306,10.2021,0,PC,0,PC
36306,11.2021,0,PC,0,PC
36306,12.2021,0,PC,0,PC
36306,1.2022,0,PC,0,PC
36306,2.2022,0,PC,0,PC
36306,3.2022,0,PC,0,PC
36306,4.2022,0,PC,0,PC
36306,5.2022,0,PC,0,PC
36306,6.2022,0,PC,0,PC
36306,7.2022,0,PC,0,PC
36306,8.2022,0,PC,0,PC
36306,9.2022,0,PC,0,PC
36306,10.2022,0,PC,0,PC
36306,11.2022,0,PC,0,PC
36306,12.2022,0,PC,0,PC
36306,1.2023,0,PC,0,PC
36306,2.2023,0,PC,0,PC
36306,3.2023,0,PC,0,PC
36306,4.2023,0,PC,0,PC
36306,5.2023,0,PC,0,PC
36306,6.2023,0,PC,0,PC
36306,7.2023,0,PC,0,PC
36306,8.2023,0,PC,0,PC
36306,9.2023,0,PC,0,PC
36306,10.2023,0,PC,0,PC
36339,1.2021,0,PC,0,PC
36339,2.2021,0,PC,0,PC
36339,3.2021,0,PC,0,PC
36339,4.2021,0,PC,0,PC
36339,5.2021,0,PC,0,PC
36339,6.2021,0,PC,0,PC
36339,7.2021,0,PC,0,PC
36339,8.2021,0,PC,0,PC
36339,9.2021,0,PC,0,PC
36339,10.2021,0,PC,0,PC
36339,11.2021,0,PC,0,PC
36339,12.2021,0,PC,0,PC
36339,1.2022,0,PC,0,PC
36339,2.2022,0,PC,0,PC
36339,3.2022,0,PC,0,PC
36339,4.2022,0,PC,0,PC
36339,5.2022,0,PC,0,PC
36339,6.2022,0,PC,0,PC
36339,7.2022,0,PC,0,PC
36339,8.2022,0,PC,0,PC
36339,9.2022,0,PC,0,PC
36339,10.2022,0,PC,0,PC
36339,11.2022,0,PC,0,PC
36339,12.2022,0,PC,0,PC
36339,1.2023,0,PC,0,PC
36339,2.2023,0,PC,0,PC
36339,3.2023,0,PC,0,PC
36339,4.2023,0,PC,0,PC
36339,5.2023,0,PC,0,PC
36339,6.2023,0,PC,0,PC
36339,7.2023,0,PC,0,PC
36339,8.2023,0,PC,0,PC
36339,9.2023,0,PC,0,PC
36339,10.2023,0,PC,0,PC
36347,1.2021,2,PC,0,PC
36347,2.2021,2,PC,0,PC
36347,3.2021,2,PC,0,PC
36347,4.2021,2,PC,0,PC
36347,5.2021,2,PC,0,PC
36347,6.2021,2,PC,0,PC
36347,7.2021,2,PC,0,PC
36347,8.2021,2,PC,0,PC
36347,9.2021,2,PC,0,PC
36347,10.2021,2,PC,0,PC
36347,11.2021,2,PC,0,PC
36347,12.2021,2,PC,0,PC
36347,1.2022,2,PC,0,PC
36347,2.2022,2,PC,0,PC
36347,3.2022,2,PC,0,PC
36347,4.2022,2,PC,0,PC
36347,5.2022,2,PC,0,PC
36347,6.2022,2,PC,0,PC
36347,7.2022,2,PC,0,PC
36347,8.2022,2,PC,0,PC
36347,9.2022,2,PC,0,PC
36347,10.2022,2,PC,0,PC
36347,11.2022,2,PC,0,PC
36347,12.2022,2,PC,0,PC
36347,1.2023,2,PC,0,PC
36347,2.2023,2,PC,0,PC
36347,3.2023,2,PC,0,PC
36347,4.2023,2,PC,0,PC
36347,5.2023,2,PC,0,PC
36347,6.2023,2,PC,0,PC
36347,7.2023,2,PC,0,PC
36347,8.2023,2,PC,0,PC
36347,9.2023,2,PC,0,PC
36347,10.2023,2,PC,0,PC
36355,1.2021,0,PC,0,PC
36355,2.2021,0,PC,0,PC
36355,3.2021,0,PC,0,PC
36355,4.2021,0,PC,0,PC
36355,5.2021,0,PC,0,PC
36355,6.2021,0,PC,0,PC
36355,7.2021,0,PC,0,PC
36355,8.2021,0,PC,0,PC
36355,9.2021,0,PC,0,PC
36355,10.2021,0,PC,0,PC
36355,11.2021,0,PC,0,PC
36355,12.2021,0,PC,0,PC
36355,1.2022,0,PC,0,PC
36355,2.2022,0,PC,0,PC
36355,3.2022,0,PC,0,PC
36355,4.2022,0,PC,0,PC
36355,5.2022,0,PC,0,PC
36355,6.2022,0,PC,0,PC
36355,7.2022,0,PC,0,PC
36355,8.2022,0,PC,0,PC
36355,9.2022,0,PC,0,PC
36355,10.2022,0,PC,0,PC
36355,11.2022,0,PC,0,PC
36355,12.2022,0,PC,0,PC
36355,1.2023,0,PC,0,PC
36355,2.2023,0,PC,0,PC
36355,3.2023,0,PC,0,PC
36355,4.2023,0,PC,0,PC
36355,5.2023,0,PC,0,PC
36355,6.2023,0,PC,0,PC
36355,7.2023,0,PC,0,PC
36355,8.2023,0,PC,0,PC
36355,9.2023,0,PC,0,PC
36355,10.2023,0,PC,0,PC
36363,1.2021,0,PC,0,PC
36363,2.2021,0,PC,0,PC
36363,3.2021,0,PC,0,PC
36363,4.2021,0,PC,0,PC
36363,5.2021,0,PC,0,PC
36363,6.2021,0,PC,0,PC
36363,7.2021,0,PC,0,PC
36363,8.2021,0,PC,0,PC
36363,9.2021,0,PC,0,PC
36363,10.2021,0,PC,0,PC
36363,11.2021,0,PC,0,PC
36363,12.2021,0,PC,0,PC
36363,1.2022,0,PC,0,PC
36363,2.2022,0,PC,0,PC
36363,3.2022,0,PC,0,PC
36363,4.2022,0,PC,0,PC
36363,5.2022,0,PC,0,PC
36363,6.2022,0,PC,0,PC
36363,7.2022,0,PC,0,PC
36363,8.2022,0,PC,0,PC
36363,9.2022,0,PC,0,PC
36363,10.2022,0,PC,0,PC
36363,11.2022,0,PC,0,PC
36363,12.2022,0,PC,0,PC
36363,1.2023,0,PC,0,PC
36363,2.2023,0,PC,0,PC
36363,3.2023,0,PC,0,PC
36363,4.2023,0,PC,0,PC
36363,5.2023,0,PC,0,PC
36363,6.2023,0,PC,0,PC
36363,7.2023,0,PC,0,PC
36363,8.2023,0,PC,0,PC
36363,9.2023,0,PC,0,PC
36363,10.2023,0,PC,0,PC
36403,1.2021,0,PC,0,PC
36403,2.2021,0,PC,0,PC
36403,3.2021,0,PC,0,PC
36403,4.2021,0,PC,0,PC
36403,5.2021,0,PC,0,PC
36403,6.2021,0,PC,0,PC
36403,7.2021,0,PC,0,PC
36403,8.2021,0,PC,0,PC
36403,9.2021,0,PC,0,PC
36403,10.2021,0,PC,0,PC
36403,11.2021,0,PC,0,PC
36403,12.2021,0,PC,0,PC
36403,1.2022,0,PC,0,PC
36403,2.2022,0,PC,0,PC
36403,3.2022,0,PC,0,PC
36403,4.2022,0,PC,0,PC
36403,5.2022,0,PC,0,PC
36403,6.2022,0,PC,0,PC
36403,7.2022,0,PC,0,PC
36403,8.2022,0,PC,0,PC
36403,9.2022,0,PC,0,PC
36403,10.2022,0,PC,0,PC
36403,11.2022,0,PC,0,PC
36403,12.2022,0,PC,0,PC
36403,1.2023,0,PC,0,PC
36403,2.2023,0,PC,0,PC
36403,3.2023,0,PC,0,PC
36403,4.2023,0,PC,0,PC
36403,5.2023,0,PC,0,PC
36403,6.2023,0,PC,0,PC
36403,7.2023,0,PC,0,PC
36403,8.2023,0,PC,0,PC
36403,9.2023,0,PC,0,PC
36403,10.2023,0,PC,0,PC
36411,1.2021,0,PC,0,PC
36411,2.2021,0,PC,0,PC
36411,3.2021,0,PC,0,PC
36411,4.2021,0,PC,0,PC
36411,5.2021,0,PC,0,PC
36411,6.2021,0,PC,0,PC
36411,7.2021,0,PC,0,PC
36411,8.2021,0,PC,0,PC
36411,9.2021,0,PC,0,PC
36411,10.2021,0,PC,0,PC
36411,11.2021,0,PC,0,PC
36411,12.2021,0,PC,0,PC
36411,1.2022,0,PC,0,PC
36411,2.2022,0,PC,0,PC
36411,3.2022,0,PC,0,PC
36411,4.2022,0,PC,0,PC
36411,5.2022,0,PC,0,PC
36411,6.2022,0,PC,0,PC
36411,7.2022,0,PC,0,PC
36411,8.2022,0,PC,0,PC
36411,9.2022,0,PC,0,PC
36411,10.2022,0,PC,0,PC
36411,11.2022,0,PC,0,PC
36411,12.2022,0,PC,0,PC
36411,1.2023,0,PC,0,PC
36411,2.2023,0,PC,0,PC
36411,3.2023,0,PC,0,PC
36411,4.2023,0,PC,0,PC
36411,5.2023,0,PC,0,PC
36411,6.2023,0,PC,0,PC
36411,7.2023,0,PC,0,PC
36411,8.2023,0,PC,0,PC
36411,9.2023,0,PC,0,PC
36411,10.2023,0,PC,0,PC
36444,1.2021,0,PC,0,PC
36444,2.2021,0,PC,0,PC
36444,3.2021,0,PC,0,PC
36444,4.2021,0,PC,0,PC
36444,5.2021,0,PC,0,PC
36444,6.2021,0,PC,0,PC
36444,7.2021,0,PC,0,PC
36444,8.2021,0,PC,0,PC
36444,9.2021,0,PC,0,PC
36444,10.2021,0,PC,0,PC
36444,11.2021,0,PC,0,PC
36444,12.2021,0,PC,0,PC
36444,1.2022,0,PC,0,PC
36444,2.2022,0,PC,0,PC
36444,3.2022,0,PC,0,PC
36444,4.2022,0,PC,0,PC
36444,5.2022,0,PC,0,PC
36444,6.2022,0,PC,0,PC
36444,7.2022,0,PC,0,PC
36444,8.2022,0,PC,0,PC
36444,9.2022,0,PC,0,PC
36444,10.2022,0,PC,0,PC
36444,11.2022,0,PC,0,PC
36444,12.2022,0,PC,0,PC
36444,1.2023,0,PC,0,PC
36444,2.2023,0,PC,0,PC
36444,3.2023,0,PC,0,PC
36444,4.2023,0,PC,0,PC
36444,5.2023,0,PC,0,PC
36444,6.2023,0,PC,0,PC
36444,7.2023,0,PC,0,PC
36444,8.2023,0,PC,0,PC
36444,9.2023,0,PC,0,PC
36444,10.2023,0,PC,0,PC
36469,1.2021,2,PC,0,PC
36469,2.2021,2,PC,0,PC
36469,3.2021,0,PC,2,PC
36469,4.2021,0,PC,0,PC
36469,5.2021,0,PC,0,PC
36469,6.2021,0,PC,0,PC
36469,7.2021,0,PC,0,PC
36469,8.2021,0,PC,0,PC
36469,9.2021,0,PC,0,PC
36469,10.2021,0,PC,0,PC
36469,11.2021,0,PC,0,PC
36469,12.2021,0,PC,0,PC
36469,1.2022,0,PC,0,PC
36469,2.2022,0,PC,0,PC
36469,3.2022,0,PC,0,PC
36469,4.2022,0,PC,0,PC
36469,5.2022,0,PC,0,PC
36469,6.2022,0,PC,0,PC
36469,7.2022,0,PC,0,PC
36469,8.2022,0,PC,0,PC
36469,9.2022,0,PC,0,PC
36469,10.2022,0,PC,0,PC
36469,11.2022,0,PC,0,PC
36469,12.2022,0,PC,0,PC
36469,1.2023,0,PC,0,PC
36469,2.2023,0,PC,0,PC
